"Plot Title: 10084446_RUE20_submerged"
"#","Date Time, GMT+02:00","Temp, °C (LGR S/N: 10084446, SEN S/N: 10084446)","End Of File (LGR S/N: 10084446)"
90,13/11/20 11:32:05,16.237,
91,13/11/20 11:34:05,16.427,
92,13/11/20 11:36:05,16.427,
93,13/11/20 11:38:05,16.237,
94,13/11/20 11:40:05,16.046,
95,13/11/20 11:42:05,15.951,
96,13/11/20 11:44:05,16.141,
97,13/11/20 11:46:05,16.237,
98,13/11/20 11:48:05,16.332,
99,13/11/20 11:50:05,16.523,
100,13/11/20 11:52:05,16.618,
101,13/11/20 11:54:05,16.713,
102,13/11/20 11:56:05,16.713,
103,13/11/20 11:58:05,16.618,
104,13/11/20 12:00:05,16.618,
105,13/11/20 12:02:05,16.713,
106,13/11/20 12:04:05,16.808,
107,13/11/20 12:06:05,16.903,
108,13/11/20 12:08:05,16.999,
109,13/11/20 12:10:05,16.999,
110,13/11/20 12:12:05,17.094,
111,13/11/20 12:14:05,17.094,
112,13/11/20 12:16:05,17.094,
113,13/11/20 12:18:05,17.094,
114,13/11/20 12:20:05,17.094,
115,13/11/20 12:22:05,17.094,
116,13/11/20 12:24:05,17.094,
117,13/11/20 12:26:05,17.094,
118,13/11/20 12:28:05,17.094,
119,13/11/20 12:30:05,17.094,
120,13/11/20 12:32:05,17.094,
121,13/11/20 12:34:05,17.094,
122,13/11/20 12:36:05,17.094,
123,13/11/20 12:38:05,17.094,
124,13/11/20 12:40:05,17.094,
125,13/11/20 12:42:05,17.094,
126,13/11/20 12:44:05,17.094,
127,13/11/20 12:46:05,17.094,
128,13/11/20 12:48:05,17.094,
129,13/11/20 12:50:05,17.094,
130,13/11/20 12:52:05,17.094,
131,13/11/20 12:54:05,17.094,
132,13/11/20 12:56:05,16.999,
133,13/11/20 12:58:05,16.999,
134,13/11/20 13:00:05,16.999,
135,13/11/20 13:02:05,16.999,
136,13/11/20 13:04:05,17.094,
137,13/11/20 13:06:05,17.094,
138,13/11/20 13:08:05,17.094,
139,13/11/20 13:10:05,17.094,
140,13/11/20 13:12:05,16.999,
141,13/11/20 13:14:05,16.808,
142,13/11/20 13:16:05,16.713,
143,13/11/20 13:18:05,16.523,
144,13/11/20 13:20:05,16.427,
145,13/11/20 13:22:05,16.332,
146,13/11/20 13:24:05,16.237,
147,13/11/20 13:26:05,16.237,
148,13/11/20 13:28:05,16.141,
149,13/11/20 13:30:05,16.141,
150,13/11/20 13:32:05,16.141,
151,13/11/20 13:34:05,16.046,
152,13/11/20 13:36:05,16.046,
153,13/11/20 13:38:05,16.046,
154,13/11/20 13:40:05,15.951,
155,13/11/20 13:42:05,15.951,
156,13/11/20 13:44:05,15.855,
157,13/11/20 13:46:05,15.855,
158,13/11/20 13:48:05,15.951,
159,13/11/20 13:50:05,16.046,
160,13/11/20 13:52:05,16.046,
161,13/11/20 13:54:05,16.141,
162,13/11/20 13:56:05,16.141,
163,13/11/20 13:58:05,16.141,
164,13/11/20 14:00:05,16.332,
165,13/11/20 14:02:05,16.618,
166,13/11/20 14:04:05,16.808,
167,13/11/20 14:06:05,16.903,
168,13/11/20 14:08:05,16.999,
169,13/11/20 14:10:05,16.999,
170,13/11/20 14:12:05,17.094,
171,13/11/20 14:14:05,16.999,
172,13/11/20 14:16:05,16.903,
173,13/11/20 14:18:05,16.808,
174,13/11/20 14:20:05,16.618,
175,13/11/20 14:22:05,16.523,
176,13/11/20 14:24:05,16.427,
177,13/11/20 14:26:05,16.332,
178,13/11/20 14:28:05,16.237,
179,13/11/20 14:30:05,16.141,
180,13/11/20 14:32:05,16.141,
181,13/11/20 14:34:05,16.046,
182,13/11/20 14:36:05,16.046,
183,13/11/20 14:38:05,15.951,
184,13/11/20 14:40:05,15.951,
185,13/11/20 14:42:05,15.855,
186,13/11/20 14:44:05,15.855,
187,13/11/20 14:46:05,15.855,
188,13/11/20 14:48:05,15.855,
189,13/11/20 14:50:05,15.855,
190,13/11/20 14:52:05,15.855,
191,13/11/20 14:54:05,15.855,
192,13/11/20 14:56:05,15.855,
193,13/11/20 14:58:05,15.855,
194,13/11/20 15:00:05,15.760,
195,13/11/20 15:02:05,15.760,
196,13/11/20 15:04:05,15.760,
197,13/11/20 15:06:05,15.760,
198,13/11/20 15:08:05,15.760,
199,13/11/20 15:10:05,15.760,
200,13/11/20 15:12:05,15.760,
201,13/11/20 15:14:05,15.760,
202,13/11/20 15:16:05,15.760,
203,13/11/20 15:18:05,16.046,
204,13/11/20 15:20:05,16.332,
205,13/11/20 15:22:05,16.332,
206,13/11/20 15:24:05,16.427,
207,13/11/20 15:26:05,16.618,
208,13/11/20 15:28:05,16.808,
209,13/11/20 15:30:05,16.903,
210,13/11/20 15:32:05,16.999,
211,13/11/20 15:34:05,16.999,
212,13/11/20 15:36:05,16.903,
213,13/11/20 15:38:05,16.713,
214,13/11/20 15:40:05,16.523,
215,13/11/20 15:42:05,16.427,
216,13/11/20 15:44:05,16.332,
217,13/11/20 15:46:05,16.237,
218,13/11/20 15:48:05,16.141,
219,13/11/20 15:50:05,16.141,
220,13/11/20 15:52:05,16.046,
221,13/11/20 15:54:05,15.951,
222,13/11/20 15:56:05,15.951,
223,13/11/20 15:58:05,15.951,
224,13/11/20 16:00:05,16.237,
225,13/11/20 16:02:05,16.523,
226,13/11/20 16:04:05,16.808,
227,13/11/20 16:06:05,16.903,
228,13/11/20 16:08:05,17.094,
229,13/11/20 16:10:05,17.094,
230,13/11/20 16:12:05,17.094,
231,13/11/20 16:14:05,17.094,
232,13/11/20 16:16:05,16.999,
233,13/11/20 16:18:05,16.903,
234,13/11/20 16:20:05,16.808,
235,13/11/20 16:22:05,16.713,
236,13/11/20 16:24:05,16.523,
237,13/11/20 16:26:05,16.427,
238,13/11/20 16:28:05,16.332,
239,13/11/20 16:30:05,16.237,
240,13/11/20 16:32:05,16.141,
241,13/11/20 16:34:05,16.141,
242,13/11/20 16:36:05,16.046,
243,13/11/20 16:38:05,16.046,
244,13/11/20 16:40:05,15.951,
245,13/11/20 16:42:05,15.855,
246,13/11/20 16:44:05,15.855,
247,13/11/20 16:46:05,15.855,
248,13/11/20 16:48:05,16.046,
249,13/11/20 16:50:05,16.046,
250,13/11/20 16:52:05,15.951,
251,13/11/20 16:54:05,15.951,
252,13/11/20 16:56:05,16.237,
253,13/11/20 16:58:05,16.523,
254,13/11/20 17:00:05,16.618,
255,13/11/20 17:02:05,16.618,
256,13/11/20 17:04:05,16.427,
257,13/11/20 17:06:05,16.332,
258,13/11/20 17:08:05,16.237,
259,13/11/20 17:10:05,16.141,
260,13/11/20 17:12:05,16.046,
261,13/11/20 17:14:05,16.046,
262,13/11/20 17:16:05,15.951,
263,13/11/20 17:18:05,15.951,
264,13/11/20 17:20:05,15.951,
265,13/11/20 17:22:05,15.951,
266,13/11/20 17:24:05,15.951,
267,13/11/20 17:26:05,15.951,
268,13/11/20 17:28:05,15.951,
269,13/11/20 17:30:05,16.332,
270,13/11/20 17:32:05,16.523,
271,13/11/20 17:34:05,16.618,
272,13/11/20 17:36:05,16.618,
273,13/11/20 17:38:05,16.713,
274,13/11/20 17:40:05,16.808,
275,13/11/20 17:42:05,16.903,
276,13/11/20 17:44:05,16.903,
277,13/11/20 17:46:05,16.808,
278,13/11/20 17:48:05,16.713,
279,13/11/20 17:50:05,16.713,
280,13/11/20 17:52:05,16.713,
281,13/11/20 17:54:05,16.713,
282,13/11/20 17:56:05,16.808,
283,13/11/20 17:58:05,16.903,
284,13/11/20 18:00:05,16.808,
285,13/11/20 18:02:05,16.713,
286,13/11/20 18:04:05,16.523,
287,13/11/20 18:06:05,16.427,
288,13/11/20 18:08:05,16.332,
289,13/11/20 18:10:05,16.237,
290,13/11/20 18:12:05,16.141,
291,13/11/20 18:14:05,16.141,
292,13/11/20 18:16:05,16.141,
293,13/11/20 18:18:05,16.141,
294,13/11/20 18:20:05,16.046,
295,13/11/20 18:22:05,16.141,
296,13/11/20 18:24:05,16.141,
297,13/11/20 18:26:05,16.237,
298,13/11/20 18:28:05,16.332,
299,13/11/20 18:30:05,16.427,
300,13/11/20 18:32:05,16.427,
301,13/11/20 18:34:05,16.332,
302,13/11/20 18:36:05,16.237,
303,13/11/20 18:38:05,16.237,
304,13/11/20 18:40:05,16.141,
305,13/11/20 18:42:05,16.141,
306,13/11/20 18:44:05,16.141,
307,13/11/20 18:46:05,16.046,
308,13/11/20 18:48:05,16.046,
309,13/11/20 18:50:05,15.951,
310,13/11/20 18:52:05,15.951,
311,13/11/20 18:54:05,15.951,
312,13/11/20 18:56:05,15.951,
313,13/11/20 18:58:05,15.951,
314,13/11/20 19:00:05,15.951,
315,13/11/20 19:02:05,15.951,
316,13/11/20 19:04:05,16.046,
317,13/11/20 19:06:05,15.951,
318,13/11/20 19:08:05,15.951,
319,13/11/20 19:10:05,15.951,
320,13/11/20 19:12:05,15.855,
321,13/11/20 19:14:05,15.855,
322,13/11/20 19:16:05,15.855,
323,13/11/20 19:18:05,15.855,
324,13/11/20 19:20:05,15.855,
325,13/11/20 19:22:05,15.855,
326,13/11/20 19:24:05,15.855,
327,13/11/20 19:26:05,15.760,
328,13/11/20 19:28:05,15.855,
329,13/11/20 19:30:05,15.855,
330,13/11/20 19:32:05,15.760,
331,13/11/20 19:34:05,15.760,
332,13/11/20 19:36:05,15.760,
333,13/11/20 19:38:05,15.760,
334,13/11/20 19:40:05,15.760,
335,13/11/20 19:42:05,15.760,
336,13/11/20 19:44:05,15.855,
337,13/11/20 19:46:05,15.855,
338,13/11/20 19:48:05,15.760,
339,13/11/20 19:50:05,15.760,
340,13/11/20 19:52:05,15.760,
341,13/11/20 19:54:05,15.760,
342,13/11/20 19:56:05,15.760,
343,13/11/20 19:58:05,15.760,
344,13/11/20 20:00:05,15.760,
345,13/11/20 20:02:05,15.760,
346,13/11/20 20:04:05,15.760,
347,13/11/20 20:06:05,15.760,
348,13/11/20 20:08:05,15.760,
349,13/11/20 20:10:05,15.760,
350,13/11/20 20:12:05,15.664,
351,13/11/20 20:14:05,15.664,
352,13/11/20 20:16:05,15.664,
353,13/11/20 20:18:05,15.664,
354,13/11/20 20:20:05,15.664,
355,13/11/20 20:22:05,15.760,
356,13/11/20 20:24:05,15.760,
357,13/11/20 20:26:05,15.760,
358,13/11/20 20:28:05,15.760,
359,13/11/20 20:30:05,15.664,
360,13/11/20 20:32:05,15.760,
361,13/11/20 20:34:05,15.664,
362,13/11/20 20:36:05,15.664,
363,13/11/20 20:38:05,15.664,
364,13/11/20 20:40:05,15.664,
365,13/11/20 20:42:05,15.664,
366,13/11/20 20:44:05,15.664,
367,13/11/20 20:46:05,15.664,
368,13/11/20 20:48:05,15.664,
369,13/11/20 20:50:05,15.664,
370,13/11/20 20:52:05,15.664,
371,13/11/20 20:54:05,15.664,
372,13/11/20 20:56:05,15.664,
373,13/11/20 20:58:05,15.760,
374,13/11/20 21:00:05,15.760,
375,13/11/20 21:02:05,15.760,
376,13/11/20 21:04:05,15.760,
377,13/11/20 21:06:05,15.760,
378,13/11/20 21:08:05,15.760,
379,13/11/20 21:10:05,15.664,
380,13/11/20 21:12:05,15.664,
381,13/11/20 21:14:05,15.664,
382,13/11/20 21:16:05,15.760,
383,13/11/20 21:18:05,15.664,
384,13/11/20 21:20:05,15.664,
385,13/11/20 21:22:05,15.664,
386,13/11/20 21:24:05,15.664,
387,13/11/20 21:26:05,15.664,
388,13/11/20 21:28:05,15.664,
389,13/11/20 21:30:05,15.664,
390,13/11/20 21:32:05,15.664,
391,13/11/20 21:34:05,15.760,
392,13/11/20 21:36:05,15.760,
393,13/11/20 21:38:05,15.760,
394,13/11/20 21:40:05,15.760,
395,13/11/20 21:42:05,15.760,
396,13/11/20 21:44:05,15.760,
397,13/11/20 21:46:05,15.760,
398,13/11/20 21:48:05,15.760,
399,13/11/20 21:50:05,15.760,
400,13/11/20 21:52:05,15.760,
401,13/11/20 21:54:05,15.760,
402,13/11/20 21:56:05,15.760,
403,13/11/20 21:58:05,15.760,
404,13/11/20 22:00:05,15.760,
405,13/11/20 22:02:05,15.760,
406,13/11/20 22:04:05,15.760,
407,13/11/20 22:06:05,15.760,
408,13/11/20 22:08:05,15.664,
409,13/11/20 22:10:05,15.664,
410,13/11/20 22:12:05,15.664,
411,13/11/20 22:14:05,15.664,
412,13/11/20 22:16:05,15.664,
413,13/11/20 22:18:05,15.664,
414,13/11/20 22:20:05,15.664,
415,13/11/20 22:22:05,15.664,
416,13/11/20 22:24:05,15.664,
417,13/11/20 22:26:05,15.664,
418,13/11/20 22:28:05,15.664,
419,13/11/20 22:30:05,15.664,
420,13/11/20 22:32:05,15.664,
421,13/11/20 22:34:05,15.760,
422,13/11/20 22:36:05,15.760,
423,13/11/20 22:38:05,15.760,
424,13/11/20 22:40:05,15.760,
425,13/11/20 22:42:05,15.760,
426,13/11/20 22:44:05,15.760,
427,13/11/20 22:46:05,15.760,
428,13/11/20 22:48:05,15.760,
429,13/11/20 22:50:05,15.855,
430,13/11/20 22:52:05,15.951,
431,13/11/20 22:54:05,15.951,
432,13/11/20 22:56:05,15.951,
433,13/11/20 22:58:05,15.951,
434,13/11/20 23:00:05,15.855,
435,13/11/20 23:02:05,15.855,
436,13/11/20 23:04:05,15.855,
437,13/11/20 23:06:05,15.855,
438,13/11/20 23:08:05,15.760,
439,13/11/20 23:10:05,15.760,
440,13/11/20 23:12:05,15.855,
441,13/11/20 23:14:05,15.760,
442,13/11/20 23:16:05,15.760,
443,13/11/20 23:18:05,15.760,
444,13/11/20 23:20:05,15.760,
445,13/11/20 23:22:05,15.760,
446,13/11/20 23:24:05,15.760,
447,13/11/20 23:26:05,15.760,
448,13/11/20 23:28:05,15.760,
449,13/11/20 23:30:05,15.760,
450,13/11/20 23:32:05,15.760,
451,13/11/20 23:34:05,15.760,
452,13/11/20 23:36:05,15.760,
453,13/11/20 23:38:05,15.760,
454,13/11/20 23:40:05,15.760,
455,13/11/20 23:42:05,15.760,
456,13/11/20 23:44:05,15.760,
457,13/11/20 23:46:05,15.760,
458,13/11/20 23:48:05,15.760,
459,13/11/20 23:50:05,15.664,
460,13/11/20 23:52:05,15.664,
461,13/11/20 23:54:05,15.664,
462,13/11/20 23:56:05,15.664,
463,13/11/20 23:58:05,15.664,
464,14/11/20 00:00:05,15.664,
465,14/11/20 00:02:05,15.664,
466,14/11/20 00:04:05,15.664,
467,14/11/20 00:06:05,15.664,
468,14/11/20 00:08:05,15.760,
469,14/11/20 00:10:05,15.760,
470,14/11/20 00:12:05,15.760,
471,14/11/20 00:14:05,15.760,
472,14/11/20 00:16:05,15.760,
473,14/11/20 00:18:05,15.760,
474,14/11/20 00:20:05,15.760,
475,14/11/20 00:22:05,16.046,
476,14/11/20 00:24:05,16.237,
477,14/11/20 00:26:05,16.427,
478,14/11/20 00:28:05,16.523,
479,14/11/20 00:30:05,16.427,
480,14/11/20 00:32:05,16.237,
481,14/11/20 00:34:05,16.237,
482,14/11/20 00:36:05,16.141,
483,14/11/20 00:38:05,16.141,
484,14/11/20 00:40:05,16.046,
485,14/11/20 00:42:05,16.046,
486,14/11/20 00:44:05,15.951,
487,14/11/20 00:46:05,15.951,
488,14/11/20 00:48:05,15.951,
489,14/11/20 00:50:05,15.951,
490,14/11/20 00:52:05,15.855,
491,14/11/20 00:54:05,15.951,
492,14/11/20 00:56:05,15.951,
493,14/11/20 00:58:05,15.855,
494,14/11/20 01:00:05,15.855,
495,14/11/20 01:02:05,15.855,
496,14/11/20 01:04:05,15.855,
497,14/11/20 01:06:05,15.855,
498,14/11/20 01:08:05,15.855,
499,14/11/20 01:10:05,15.951,
500,14/11/20 01:12:05,16.237,
501,14/11/20 01:14:05,16.427,
502,14/11/20 01:16:05,16.427,
503,14/11/20 01:18:05,16.332,
504,14/11/20 01:20:05,16.237,
505,14/11/20 01:22:05,16.141,
506,14/11/20 01:24:05,16.046,
507,14/11/20 01:26:05,15.951,
508,14/11/20 01:28:05,15.951,
509,14/11/20 01:30:05,15.951,
510,14/11/20 01:32:05,15.951,
511,14/11/20 01:34:05,15.855,
512,14/11/20 01:36:05,15.855,
513,14/11/20 01:38:05,15.855,
514,14/11/20 01:40:05,15.855,
515,14/11/20 01:42:05,15.760,
516,14/11/20 01:44:05,15.760,
517,14/11/20 01:46:05,15.760,
518,14/11/20 01:48:05,15.760,
519,14/11/20 01:50:05,15.760,
520,14/11/20 01:52:05,15.760,
521,14/11/20 01:54:05,15.760,
522,14/11/20 01:56:05,15.760,
523,14/11/20 01:58:05,15.760,
524,14/11/20 02:00:05,15.664,
525,14/11/20 02:02:05,15.664,
526,14/11/20 02:04:05,15.664,
527,14/11/20 02:06:05,15.664,
528,14/11/20 02:08:05,15.664,
529,14/11/20 02:10:05,15.664,
530,14/11/20 02:12:05,15.664,
531,14/11/20 02:14:05,15.664,
532,14/11/20 02:16:05,15.664,
533,14/11/20 02:18:05,15.664,
534,14/11/20 02:20:05,15.664,
535,14/11/20 02:22:05,15.664,
536,14/11/20 02:24:05,15.664,
537,14/11/20 02:26:05,15.664,
538,14/11/20 02:28:05,15.664,
539,14/11/20 02:30:05,15.664,
540,14/11/20 02:32:05,15.664,
541,14/11/20 02:34:05,15.664,
542,14/11/20 02:36:05,15.760,
543,14/11/20 02:38:05,15.760,
544,14/11/20 02:40:05,15.855,
545,14/11/20 02:42:05,15.760,
546,14/11/20 02:44:05,15.760,
547,14/11/20 02:46:05,15.855,
548,14/11/20 02:48:05,16.046,
549,14/11/20 02:50:05,16.046,
550,14/11/20 02:52:05,16.141,
551,14/11/20 02:54:05,16.141,
552,14/11/20 02:56:05,16.141,
553,14/11/20 02:58:05,16.046,
554,14/11/20 03:00:05,16.046,
555,14/11/20 03:02:05,16.141,
556,14/11/20 03:04:05,16.427,
557,14/11/20 03:06:05,16.523,
558,14/11/20 03:08:05,16.618,
559,14/11/20 03:10:05,16.618,
560,14/11/20 03:12:05,16.713,
561,14/11/20 03:14:05,16.713,
562,14/11/20 03:16:05,16.618,
563,14/11/20 03:18:05,16.427,
564,14/11/20 03:20:05,16.332,
565,14/11/20 03:22:05,16.237,
566,14/11/20 03:24:05,16.141,
567,14/11/20 03:26:05,16.046,
568,14/11/20 03:28:05,15.951,
569,14/11/20 03:30:05,15.951,
570,14/11/20 03:32:05,15.951,
571,14/11/20 03:34:05,15.855,
572,14/11/20 03:36:05,15.855,
573,14/11/20 03:38:05,15.855,
574,14/11/20 03:40:05,15.855,
575,14/11/20 03:42:05,15.760,
576,14/11/20 03:44:05,15.855,
577,14/11/20 03:46:05,15.855,
578,14/11/20 03:48:05,15.855,
579,14/11/20 03:50:05,15.855,
580,14/11/20 03:52:05,15.855,
581,14/11/20 03:54:05,15.855,
582,14/11/20 03:56:05,15.855,
583,14/11/20 03:58:05,15.951,
584,14/11/20 04:00:05,16.141,
585,14/11/20 04:02:05,16.427,
586,14/11/20 04:04:05,16.427,
587,14/11/20 04:06:05,16.332,
588,14/11/20 04:08:05,16.237,
589,14/11/20 04:10:05,16.141,
590,14/11/20 04:12:05,16.046,
591,14/11/20 04:14:05,16.141,
592,14/11/20 04:16:05,16.332,
593,14/11/20 04:18:05,16.427,
594,14/11/20 04:20:05,16.523,
595,14/11/20 04:22:05,16.618,
596,14/11/20 04:24:05,16.618,
597,14/11/20 04:26:05,16.618,
598,14/11/20 04:28:05,16.523,
599,14/11/20 04:30:05,16.427,
600,14/11/20 04:32:05,16.332,
601,14/11/20 04:34:05,16.332,
602,14/11/20 04:36:05,16.332,
603,14/11/20 04:38:05,16.237,
604,14/11/20 04:40:05,16.332,
605,14/11/20 04:42:05,16.523,
606,14/11/20 04:44:05,16.618,
607,14/11/20 04:46:05,16.713,
608,14/11/20 04:48:05,16.618,
609,14/11/20 04:50:05,16.523,
610,14/11/20 04:52:05,16.523,
611,14/11/20 04:54:05,16.618,
612,14/11/20 04:56:05,16.713,
613,14/11/20 04:58:05,16.713,
614,14/11/20 05:00:05,16.808,
615,14/11/20 05:02:05,16.808,
616,14/11/20 05:04:05,16.808,
617,14/11/20 05:06:05,16.808,
618,14/11/20 05:08:05,16.713,
619,14/11/20 05:10:05,16.523,
620,14/11/20 05:12:05,16.523,
621,14/11/20 05:14:05,16.618,
622,14/11/20 05:16:05,16.523,
623,14/11/20 05:18:05,16.618,
624,14/11/20 05:20:05,16.523,
625,14/11/20 05:22:05,16.427,
626,14/11/20 05:24:05,16.523,
627,14/11/20 05:26:05,16.523,
628,14/11/20 05:28:05,16.523,
629,14/11/20 05:30:05,16.427,
630,14/11/20 05:32:05,16.332,
631,14/11/20 05:34:05,16.237,
632,14/11/20 05:36:05,16.141,
633,14/11/20 05:38:05,16.141,
634,14/11/20 05:40:05,16.046,
635,14/11/20 05:42:05,16.046,
636,14/11/20 05:44:05,16.046,
637,14/11/20 05:46:05,16.046,
638,14/11/20 05:48:05,15.951,
639,14/11/20 05:50:05,15.951,
640,14/11/20 05:52:05,15.951,
641,14/11/20 05:54:05,15.855,
642,14/11/20 05:56:05,15.855,
643,14/11/20 05:58:05,16.046,
644,14/11/20 06:00:05,16.141,
645,14/11/20 06:02:05,16.237,
646,14/11/20 06:04:05,16.237,
647,14/11/20 06:06:05,16.141,
648,14/11/20 06:08:05,16.046,
649,14/11/20 06:10:05,16.046,
650,14/11/20 06:12:05,16.046,
651,14/11/20 06:14:05,16.046,
652,14/11/20 06:16:05,15.951,
653,14/11/20 06:18:05,15.951,
654,14/11/20 06:20:05,16.046,
655,14/11/20 06:22:05,16.141,
656,14/11/20 06:24:05,16.141,
657,14/11/20 06:26:05,16.046,
658,14/11/20 06:28:05,16.046,
659,14/11/20 06:30:05,16.046,
660,14/11/20 06:32:05,15.951,
661,14/11/20 06:34:05,15.951,
662,14/11/20 06:36:05,16.141,
663,14/11/20 06:38:05,16.237,
664,14/11/20 06:40:05,16.427,
665,14/11/20 06:42:05,16.523,
666,14/11/20 06:44:05,16.713,
667,14/11/20 06:46:05,16.808,
668,14/11/20 06:48:05,16.713,
669,14/11/20 06:50:05,16.618,
670,14/11/20 06:52:05,16.713,
671,14/11/20 06:54:05,16.808,
672,14/11/20 06:56:05,16.808,
673,14/11/20 06:58:05,16.808,
674,14/11/20 07:00:05,16.808,
675,14/11/20 07:02:05,16.713,
676,14/11/20 07:04:05,16.523,
677,14/11/20 07:06:05,16.427,
678,14/11/20 07:08:05,16.332,
679,14/11/20 07:10:05,16.332,
680,14/11/20 07:12:05,16.332,
681,14/11/20 07:14:05,16.427,
682,14/11/20 07:16:05,16.523,
683,14/11/20 07:18:05,16.427,
684,14/11/20 07:20:05,16.332,
685,14/11/20 07:22:05,16.237,
686,14/11/20 07:24:05,16.237,
687,14/11/20 07:26:05,16.237,
688,14/11/20 07:28:05,16.332,
689,14/11/20 07:30:05,16.237,
690,14/11/20 07:32:05,16.237,
691,14/11/20 07:34:05,16.141,
692,14/11/20 07:36:05,16.237,
693,14/11/20 07:38:05,16.427,
694,14/11/20 07:40:05,16.618,
695,14/11/20 07:42:05,16.713,
696,14/11/20 07:44:05,16.713,
697,14/11/20 07:46:05,16.713,
698,14/11/20 07:48:05,16.713,
699,14/11/20 07:50:05,16.618,
700,14/11/20 07:52:05,16.618,
701,14/11/20 07:54:05,16.713,
702,14/11/20 07:56:05,16.713,
703,14/11/20 07:58:05,16.713,
704,14/11/20 08:00:05,16.618,
705,14/11/20 08:02:05,16.523,
706,14/11/20 08:04:05,16.427,
707,14/11/20 08:06:05,16.427,
708,14/11/20 08:08:05,16.523,
709,14/11/20 08:10:05,16.618,
710,14/11/20 08:12:05,16.618,
711,14/11/20 08:14:05,16.618,
712,14/11/20 08:16:05,16.618,
713,14/11/20 08:18:05,16.618,
714,14/11/20 08:20:05,16.618,
715,14/11/20 08:22:05,16.523,
716,14/11/20 08:24:05,16.427,
717,14/11/20 08:26:05,16.332,
718,14/11/20 08:28:05,16.332,
719,14/11/20 08:30:05,16.427,
720,14/11/20 08:32:05,16.523,
721,14/11/20 08:34:05,16.523,
722,14/11/20 08:36:05,16.523,
723,14/11/20 08:38:05,16.332,
724,14/11/20 08:40:05,16.237,
725,14/11/20 08:42:05,16.141,
726,14/11/20 08:44:05,16.141,
727,14/11/20 08:46:05,16.141,
